"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.179300350E-1,-2.860500216E-1,9.670050621E0,2.031000137E0
5.191901100E-1,-2.689500153E-1,9.634050369E0,2.062050104E0
5.204501120E-1,-2.569500208E-1,9.658050537E0,2.031000137E0
5.217101170E-1,-2.620500028E-1,9.628950119E0,2.050050020E0
5.229701170E-1,-2.659500241E-1,9.636000633E0,2.007000208E0
5.242303460E-1,-2.710500062E-1,9.643050194E0,2.047950029E0
5.254903480E-1,-2.740500271E-1,9.639000893E0,2.020950079E0
5.267503480E-1,-2.809500098E-1,9.648000717E0,2.019000053E0
5.280103480E-1,-2.280000150E-1,9.648000717E0,2.040000200E0
5.292704220E-1,-2.740500271E-1,9.628950119E0,2.031000137E0
5.305303480E-1,-2.520000041E-1,9.643050194E0,2.020950079E0
5.317904270E-1,-2.809500098E-1,9.643050194E0,2.050050020E0
5.330504290E-1,-2.980500162E-1,9.598050117E0,2.042999983E0
5.343104290E-1,-2.740500271E-1,9.643050194E0,2.042999983E0
5.355704290E-1,-2.950500250E-1,9.591000557E0,2.008949995E0
5.368304290E-1,-2.260500044E-1,9.646050453E0,2.014050007E0
5.380904290E-1,-2.689500153E-1,9.643050194E0,2.056950092E0
5.393504290E-1,-2.830500007E-1,9.586050034E0,2.008949995E0
5.406106580E-1,-2.639999986E-1,9.598050117E0,2.086050034E0
5.418706550E-1,-3.000000119E-1,9.639000893E0,2.044950008E0
5.431306550E-1,-2.809500098E-1,9.663000107E0,2.055000067E0
5.443906550E-1,-3.139500022E-1,9.598050117E0,2.055000067E0
5.456507300E-1,-2.689500153E-1,9.640950203E0,2.056950092E0
5.469107320E-1,-2.710500062E-1,9.646050453E0,2.042999983E0
5.481707320E-1,-2.950500250E-1,9.672000885E0,2.055000067E0
5.494307320E-1,-2.779500186E-1,9.603000641E0,2.026050091E0
5.506909610E-1,-3.120000064E-1,9.624000549E0,2.088000059E0
5.519507270E-1,-2.899500132E-1,9.607050896E0,2.074050188E0
5.532109560E-1,-2.760000229E-1,9.583050728E0,2.020950079E0
5.544709580E-1,-2.689500153E-1,9.652950287E0,2.002050161E0
5.557309580E-1,-2.779500186E-1,9.636000633E0,2.055000067E0
5.569909580E-1,-2.449500114E-1,9.646050453E0,2.047950029E0
5.582509580E-1,-3.259500265E-1,9.624000549E0,2.078999996E0
5.595109580E-1,-3.450000286E-1,9.639000893E0,2.042999983E0
5.607710330E-1,-2.929500043E-1,9.672000885E0,2.032950163E0
5.620310550E-1,-2.830500007E-1,9.651000023E0,2.083950043E0
5.632910550E-1,-2.929500043E-1,9.603000641E0,2.044950008E0
5.645510550E-1,-2.899500132E-1,9.682050705E0,2.008949995E0
5.658110550E-1,-2.740500271E-1,9.651000023E0,2.059950113E0
5.670710550E-1,-2.520000041E-1,9.624000549E0,2.031000137E0
5.683312840E-1,-3.169500232E-1,9.612000465E0,2.074050188E0
5.695912860E-1,-2.779500186E-1,9.588000298E0,2.068950176E0
5.708512860E-1,-2.710500062E-1,9.652950287E0,2.028000116E0
5.721113190E-1,-3.019500077E-1,9.672000885E0,2.023950100E0
5.733713190E-1,-2.740500271E-1,9.651000023E0,2.032950163E0
5.746313940E-1,-2.590500116E-1,9.627000809E0,2.052000046E0
5.758913960E-1,-2.689500153E-1,9.628950119E0,2.088000059E0
5.771513960E-1,-3.000000119E-1,9.636000633E0,2.047950029E0
5.784113960E-1,-2.760000229E-1,9.591000557E0,2.078999996E0
5.796713960E-1,-2.880000174E-1,9.615000725E0,2.083950043E0
5.809313960E-1,-2.449500114E-1,9.655050278E0,2.088000059E0
5.821916390E-1,-2.500500083E-1,9.679050446E0,2.067000151E0
5.834516410E-1,-3.379500210E-1,9.607050896E0,2.031000137E0
5.847116410E-1,-2.830500007E-1,9.603000641E0,2.008949995E0
5.859716410E-1,-2.639999986E-1,9.634050369E0,2.028000116E0
5.872316410E-1,-2.860500216E-1,9.615000725E0,2.083950043E0
5.884916410E-1,-3.070500195E-1,9.634050369E0,2.016000032E0
5.897517160E-1,-3.090000153E-1,9.640950203E0,2.026050091E0
5.910117180E-1,-2.760000229E-1,9.634050369E0,2.047950029E0
5.922717180E-1,-2.860500216E-1,9.627000809E0,2.055000067E0
5.935317180E-1,-2.760000229E-1,9.610050201E0,2.038050175E0
5.947917180E-1,-2.470500171E-1,9.655050278E0,2.088000059E0
5.960517180E-1,-3.000000119E-1,9.622050285E0,2.055000067E0
5.973119470E-1,-2.950500250E-1,9.595050812E0,2.071950197E0
5.985719490E-1,-2.830500007E-1,9.646050453E0,2.064000130E0
5.998319490E-1,-2.500500083E-1,9.610050201E0,2.071950197E0
6.010919490E-1,-2.590500116E-1,9.628950119E0,2.062050104E0
6.023519580E-1,-2.569500208E-1,9.604950905E0,2.040000200E0
6.036120330E-1,-2.659500241E-1,9.607050896E0,2.050050020E0
6.048720350E-1,-2.400000095E-1,9.624000549E0,2.014050007E0
6.061320350E-1,-2.860500216E-1,9.682050705E0,2.026050091E0
6.073920350E-1,-2.830500007E-1,9.607050896E0,2.064000130E0
6.086520350E-1,-3.360000253E-1,9.567000389E0,2.059950113E0
6.099120350E-1,-2.520000041E-1,9.619050026E0,2.042999983E0
6.111722640E-1,-2.779500186E-1,9.615000725E0,2.040000200E0
6.124322710E-1,-2.950500250E-1,9.603000641E0,2.031000137E0
6.136922710E-1,-2.860500216E-1,9.658050537E0,2.031000137E0
6.149522710E-1,-2.710500062E-1,9.651000023E0,2.031000137E0
6.162122710E-1,-2.470500171E-1,9.652950287E0,2.040000200E0
6.174723460E-1,-2.659500241E-1,9.615000725E0,2.028000116E0
6.187323480E-1,-2.830500007E-1,9.627000809E0,2.067000151E0
6.199923480E-1,-2.760000229E-1,9.615000725E0,2.062050104E0
6.212523480E-1,-2.760000229E-1,9.603000641E0,2.086050034E0
6.225123620E-1,-2.809500098E-1,9.579000473E0,2.042999983E0
6.237723620E-1,-2.760000229E-1,9.631050110E0,2.047950029E0
6.250325910E-1,-2.569500208E-1,9.640950203E0,2.080950022E0
6.262925930E-1,-2.779500186E-1,9.610050201E0,2.032950163E0
6.275525930E-1,-2.740500271E-1,9.627000809E0,2.067000151E0
6.288125930E-1,-3.190500140E-1,9.579000473E0,2.067000151E0
6.300725930E-1,-2.500500083E-1,9.646050453E0,2.086050034E0
6.313325930E-1,-2.740500271E-1,9.643050194E0,2.068950176E0
6.325926780E-1,-3.000000119E-1,9.628950119E0,1.995000124E0
6.338526800E-1,-3.000000119E-1,9.651000023E0,2.052000046E0
6.351126800E-1,-2.950500250E-1,9.612000465E0,2.032950163E0
6.363726800E-1,-2.860500216E-1,9.679050446E0,2.016000032E0
6.376326800E-1,-2.779500186E-1,9.682050705E0,2.047950029E0
6.388929080E-1,-2.639999986E-1,9.663000107E0,2.055000067E0
6.401529100E-1,-3.330000043E-1,9.639000893E0,2.100000143E0
6.414129100E-1,-3.190500140E-1,9.598050117E0,2.095950127E0
6.426729280E-1,-3.480000198E-1,9.660000801E0,2.107050180E0
6.439329280E-1,-2.539499998E-1,9.624000549E0,2.050050020E0
6.451930030E-1,-2.659500241E-1,9.639000893E0,2.088000059E0
6.464530050E-1,-2.899500132E-1,9.627000809E0,2.078999996E0
6.477130050E-1,-2.950500250E-1,9.660000801E0,2.055000067E0
6.489730050E-1,-2.659500241E-1,9.628950119E0,2.032950163E0
6.502330050E-1,-2.779500186E-1,9.640950203E0,2.067000151E0
6.514930050E-1,-2.760000229E-1,9.673950195E0,2.008949995E0
6.527532480E-1,-3.240000010E-1,9.604950905E0,2.068950176E0
6.540132500E-1,-2.830500007E-1,9.622050285E0,2.080950022E0
6.552732500E-1,-3.000000119E-1,9.631050110E0,2.047950029E0
6.565332500E-1,-3.000000119E-1,9.648000717E0,2.091000080E0
6.577932500E-1,-3.070500195E-1,9.627000809E0,2.007000208E0
6.590532500E-1,-2.929500043E-1,9.694050789E0,2.035950184E0
6.603133250E-1,-2.659500241E-1,9.658050537E0,2.031000137E0
6.615733270E-1,-2.539499998E-1,9.631050110E0,2.016000032E0
6.628333220E-1,-2.659500241E-1,9.619050026E0,2.059950113E0
6.640933220E-1,-2.880000174E-1,9.636000633E0,2.062050104E0
6.653533220E-1,-2.950500250E-1,9.646050453E0,2.016000032E0
6.666135510E-1,-2.760000229E-1,9.651000023E0,2.031000137E0
6.678735530E-1,-3.019500077E-1,9.603000641E0,2.002050161E0
6.691335530E-1,-2.779500186E-1,9.658050537E0,1.996950150E0
6.703935530E-1,-2.639999986E-1,9.664950371E0,2.032950163E0
6.716535530E-1,-2.689500153E-1,9.619050026E0,2.008949995E0
6.729135580E-1,-2.880000174E-1,9.624000549E0,2.056950092E0
6.741736330E-1,-2.929500043E-1,9.622050285E0,2.026050091E0
6.754336350E-1,-2.590500116E-1,9.595050812E0,2.056950092E0
6.766936350E-1,-3.139500022E-1,9.643050194E0,2.080950022E0
6.779536350E-1,-2.929500043E-1,9.634050369E0,2.031000137E0
6.792136350E-1,-2.740500271E-1,9.588000298E0,2.026050091E0
6.804736350E-1,-2.620500028E-1,9.600000381E0,2.038050175E0
6.817338640E-1,-2.449500114E-1,9.615000725E0,2.056950092E0
6.829938570E-1,-2.160000056E-1,9.646050453E0,2.095950127E0
6.842538570E-1,-2.740500271E-1,9.636000633E0,2.056950092E0
6.855138570E-1,-3.450000286E-1,9.619050026E0,2.055000067E0
6.867738570E-1,-2.860500216E-1,9.636000633E0,2.031000137E0
6.880339310E-1,-2.590500116E-1,9.612000465E0,2.062050104E0
6.892939330E-1,-2.860500216E-1,9.616950035E0,2.056950092E0
6.905539330E-1,-2.860500216E-1,9.636000633E0,2.074050188E0
6.918139330E-1,-2.280000150E-1,9.658050537E0,2.050050020E0
6.930739430E-1,-2.539499998E-1,9.612000465E0,2.080950022E0
6.943339430E-1,-2.520000041E-1,9.685950279E0,2.083950043E0
6.955941720E-1,-2.400000095E-1,9.631050110E0,2.032950163E0
6.968541740E-1,-3.120000064E-1,9.628950119E0,2.026050091E0
6.981141740E-1,-2.860500216E-1,9.627000809E0,2.016000032E0
6.993741740E-1,-2.760000229E-1,9.616950035E0,2.047950029E0
7.006341740E-1,-2.689500153E-1,9.640950203E0,1.995000124E0
7.018942490E-1,-2.419500053E-1,9.640950203E0,2.050050020E0
7.031542460E-1,-2.980500162E-1,9.615000725E0,2.098050117E0
7.044142460E-1,-2.689500153E-1,9.646050453E0,2.040000200E0
7.056742460E-1,-2.740500271E-1,9.643050194E0,2.026050091E0
7.069342460E-1,-2.950500250E-1,9.639000893E0,2.052000046E0
7.081942460E-1,-2.779500186E-1,9.636000633E0,1.999950051E0
7.094544750E-1,-2.639999986E-1,9.640950203E0,2.035950184E0
7.107144770E-1,-3.190500140E-1,9.640950203E0,2.005050182E0
7.119744770E-1,-3.190500140E-1,9.616950035E0,2.031000137E0
7.132344580E-1,-2.950500250E-1,9.592950821E0,2.040000200E0
7.144944580E-1,-3.210000098E-1,9.639000893E0,2.038050175E0
7.157544580E-1,-3.210000098E-1,9.640950203E0,2.007000208E0
7.170145330E-1,-2.880000174E-1,9.652950287E0,1.993050098E0
7.182744580E-1,-2.760000229E-1,9.600000381E0,2.068950176E0
7.195345330E-1,-2.329500169E-1,9.651000023E0,2.086050034E0
7.207945350E-1,-2.830500007E-1,9.628950119E0,2.067000151E0
7.220545350E-1,-2.809500098E-1,9.628950119E0,2.005050182E0
7.233147740E-1,-3.090000153E-1,9.631050110E0,2.095950127E0
7.245747760E-1,-2.830500007E-1,9.663000107E0,2.052000046E0
7.258347760E-1,-2.569500208E-1,9.628950119E0,2.044950008E0
7.270947760E-1,-2.419500053E-1,9.651000023E0,2.005050182E0
7.283547760E-1,-3.139500022E-1,9.652950287E0,2.068950176E0
7.296147760E-1,-3.000000119E-1,9.607050896E0,2.050050020E0
7.308748510E-1,-2.809500098E-1,9.607050896E0,2.056950092E0
7.321348530E-1,-2.929500043E-1,9.598050117E0,2.078999996E0
7.333948380E-1,-2.380500138E-1,9.660000801E0,2.055000067E0
7.346548380E-1,-2.929500043E-1,9.660000801E0,2.023950100E0
7.359148380E-1,-2.740500271E-1,9.655050278E0,2.074050188E0
7.371748380E-1,-2.980500162E-1,9.652950287E0,2.068950176E0
7.384348380E-1,-2.809500098E-1,9.652950287E0,2.044950008E0
7.396948380E-1,-2.659500241E-1,9.658050537E0,2.052000046E0
7.409550660E-1,-2.539499998E-1,9.640950203E0,2.031000137E0
7.422150680E-1,-2.899500132E-1,9.604950905E0,2.040000200E0
7.434750830E-1,-2.659500241E-1,9.612000465E0,2.016000032E0
7.447351580E-1,-3.190500140E-1,9.639000893E0,2.047950029E0
7.459951600E-1,-2.689500153E-1,9.591000557E0,2.064000130E0
7.472551600E-1,-2.659500241E-1,9.636000633E0,2.047950029E0
7.485151600E-1,-3.190500140E-1,9.610050201E0,2.035950184E0
7.497751600E-1,-2.520000041E-1,9.624000549E0,1.999950051E0
7.510353890E-1,-2.740500271E-1,9.576000214E0,2.008949995E0
7.522951600E-1,-3.000000119E-1,9.619050026E0,2.044950008E0
7.535553550E-1,-2.539499998E-1,9.651000023E0,2.059950113E0
7.548153570E-1,-3.070500195E-1,9.628950119E0,2.035950184E0
7.560753570E-1,-2.929500043E-1,9.628950119E0,2.050050020E0
7.573353570E-1,-2.899500132E-1,9.634050369E0,2.062050104E0
7.585954320E-1,-2.929500043E-1,9.600000381E0,2.044950008E0
7.598553570E-1,-2.880000174E-1,9.634050369E0,2.067000151E0
7.611153550E-1,-2.620500028E-1,9.634050369E0,2.032950163E0
7.623754320E-1,-2.280000150E-1,9.619050026E0,2.032950163E0
7.636354430E-1,-2.740500271E-1,9.627000809E0,2.028000116E0
7.648954430E-1,-2.639999986E-1,9.643050194E0,2.052000046E0
7.661556720E-1,-2.350500077E-1,9.636000633E0,2.047950029E0
7.674154430E-1,-2.899500132E-1,9.643050194E0,2.038050175E0
7.686756720E-1,-2.760000229E-1,9.636000633E0,2.020950079E0
7.699356740E-1,-2.539499998E-1,9.627000809E0,2.062050104E0
7.711956740E-1,-2.520000041E-1,9.628950119E0,2.042999983E0
7.724557490E-1,-3.019500077E-1,9.619050026E0,2.064000130E0
7.737156700E-1,-3.049500287E-1,9.670050621E0,2.032950163E0
7.749757450E-1,-2.449500114E-1,9.627000809E0,2.047950029E0
7.762357470E-1,-3.019500077E-1,9.628950119E0,2.035950184E0
7.774957470E-1,-2.830500007E-1,9.598050117E0,2.047950029E0
7.787557470E-1,-2.689500153E-1,9.616950035E0,2.076000214E0
7.800159760E-1,-2.760000229E-1,9.655050278E0,2.032950163E0
7.812757470E-1,-2.710500062E-1,9.610050201E0,2.055000067E0
7.825357450E-1,-3.019500077E-1,9.639000893E0,2.032950163E0
7.837959760E-1,-2.500500083E-1,9.636000633E0,2.064000130E0
7.850559780E-1,-2.779500186E-1,9.646050453E0,2.040000200E0
7.863159780E-1,-2.809500098E-1,9.607050896E0,2.074050188E0
7.875760530E-1,-2.950500250E-1,9.655050278E0,2.052000046E0
7.888359780E-1,-2.880000174E-1,9.643050194E0,2.026050091E0
7.900959760E-1,-2.860500216E-1,9.607050896E0,2.035950184E0
7.913560530E-1,-2.779500186E-1,9.631050110E0,2.019000053E0
7.926160550E-1,-2.740500271E-1,9.634050369E0,2.026050091E0
7.938762880E-1,-2.830500007E-1,9.688950539E0,2.056950092E0
7.951360600E-1,-2.419500053E-1,9.631050110E0,2.064000130E0
7.963960580E-1,-2.710500062E-1,9.595050812E0,2.032950163E0
7.976562880E-1,-2.830500007E-1,9.619050026E0,2.055000067E0
7.989162900E-1,-2.659500241E-1,9.676950455E0,2.064000130E0
8.001762900E-1,-3.000000119E-1,9.607050896E0,2.086050034E0
8.014362900E-1,-3.049500287E-1,9.636000633E0,2.047950029E0
8.026962900E-1,-2.160000056E-1,9.646050453E0,2.055000067E0
8.039563650E-1,-2.779500186E-1,9.648000717E0,2.014050007E0
8.052163670E-1,-2.809500098E-1,9.628950119E0,2.032950163E0
8.064763670E-1,-2.779500186E-1,9.627000809E0,2.062050104E0
8.077365960E-1,-3.120000064E-1,9.648000717E0,2.032950163E0
8.089965980E-1,-3.240000010E-1,9.655050278E0,2.055000067E0
8.102563670E-1,-2.929500043E-1,9.615000725E0,2.031000137E0
8.115165960E-1,-2.590500116E-1,9.607050896E0,2.032950163E0
8.127765980E-1,-2.400000095E-1,9.639000893E0,2.026050091E0
8.140366120E-1,-2.860500216E-1,9.576000214E0,2.005050182E0
8.152966120E-1,-2.620500028E-1,9.607050896E0,2.047950029E0
8.165566120E-1,-2.740500271E-1,9.651000023E0,2.091000080E0
8.178166120E-1,-3.019500077E-1,9.600000381E0,2.078999996E0
8.190766870E-1,-2.539499998E-1,9.615000725E0,2.111999989E0
8.203366890E-1,-2.620500028E-1,9.640950203E0,2.052000046E0
8.215966890E-1,-2.539499998E-1,9.612000465E0,2.076000214E0
8.228566890E-1,-2.539499998E-1,9.660000801E0,2.047950029E0
8.241166650E-1,-2.689500153E-1,9.612000465E0,2.044950008E0
8.253768940E-1,-2.520000041E-1,9.663000107E0,2.056950092E0
8.266368960E-1,-2.760000229E-1,9.664950371E0,2.044950008E0
8.278968960E-1,-3.120000064E-1,9.624000549E0,2.055000067E0
8.291568960E-1,-3.019500077E-1,9.598050117E0,2.064000130E0
8.304168960E-1,-3.169500232E-1,9.628950119E0,2.047950029E0
8.316768960E-1,-2.520000041E-1,9.603000641E0,1.984950066E0
8.329369710E-1,-3.000000119E-1,9.672000885E0,2.062050104E0
8.341969540E-1,-2.740500271E-1,9.636000633E0,2.052000046E0
8.354569540E-1,-2.929500043E-1,9.634050369E0,2.083950043E0
8.367169540E-1,-3.049500287E-1,9.610050201E0,2.067000151E0
8.379769540E-1,-2.880000174E-1,9.622050285E0,2.007000208E0
8.392369540E-1,-2.639999986E-1,9.634050369E0,2.078999996E0
8.404971820E-1,-2.639999986E-1,9.631050110E0,2.011950016E0
8.417571840E-1,-2.140500098E-1,9.634050369E0,2.059950113E0
8.430171850E-1,-2.659500241E-1,9.682050705E0,2.040000200E0
8.442771800E-1,-2.620500028E-1,9.672000885E0,2.052000046E0
8.455371800E-1,-2.569500208E-1,9.607050896E0,2.059950113E0
8.467972540E-1,-2.740500271E-1,9.658050537E0,2.055000067E0
8.480572560E-1,-2.880000174E-1,9.664950371E0,2.044950008E0
8.493172560E-1,-2.740500271E-1,9.610050201E0,2.038050175E0
8.505772560E-1,-2.899500132E-1,9.586050034E0,2.040000200E0
8.518372560E-1,-2.350500077E-1,9.583050728E0,2.019000053E0
8.530972560E-1,-2.929500043E-1,9.612000465E0,2.062050104E0
8.543574900E-1,-2.689500153E-1,9.627000809E0,2.074050188E0
8.556174920E-1,-2.740500271E-1,9.651000023E0,2.032950163E0
8.568774920E-1,-2.779500186E-1,9.646050453E0,2.055000067E0
8.581374920E-1,-3.210000098E-1,9.619050026E0,2.007000208E0
8.593974920E-1,-2.950500250E-1,9.627000809E0,2.035950184E0
8.606575670E-1,-2.590500116E-1,9.624000549E0,2.044950008E0
8.619175690E-1,-2.830500007E-1,9.600000381E0,2.074050188E0
8.631775690E-1,-2.590500116E-1,9.580950737E0,2.020950079E0
8.644375590E-1,-2.950500250E-1,9.619050026E0,2.044950008E0
8.656975590E-1,-3.019500077E-1,9.615000725E0,2.038050175E0
8.669575590E-1,-2.590500116E-1,9.634050369E0,2.055000067E0
8.682177880E-1,-3.000000119E-1,9.651000023E0,2.032950163E0
8.694777900E-1,-2.740500271E-1,9.655050278E0,2.020950079E0
8.707377900E-1,-2.980500162E-1,9.667050362E0,2.050050020E0
8.719977900E-1,-3.000000119E-1,9.648000717E0,2.011950016E0
8.732577900E-1,-2.689500153E-1,9.652950287E0,2.047950029E0
8.745178000E-1,-2.569500208E-1,9.652950287E0,2.050050020E0
8.757778750E-1,-2.449500114E-1,9.655050278E0,2.019000053E0
8.770378770E-1,-2.710500062E-1,9.648000717E0,2.074050188E0
8.782978770E-1,-3.070500195E-1,9.627000809E0,2.083950043E0
8.795578770E-1,-2.620500028E-1,9.610050201E0,2.064000130E0
8.808178770E-1,-2.569500208E-1,9.640950203E0,2.052000046E0
8.820781060E-1,-2.760000229E-1,9.667050362E0,2.040000200E0
8.833381080E-1,-2.639999986E-1,9.673950195E0,2.059950113E0
8.845980890E-1,-2.950500250E-1,9.652950287E0,1.971000075E0
8.858580890E-1,-3.310500085E-1,9.658050537E0,2.044950008E0
8.871180890E-1,-2.830500007E-1,9.660000801E0,2.059950113E0
8.883780890E-1,-2.809500098E-1,9.663000107E0,2.035950184E0
8.896381640E-1,-3.169500232E-1,9.651000023E0,2.059950113E0
8.908981660E-1,-2.760000229E-1,9.631050110E0,2.047950029E0
8.921581660E-1,-2.880000174E-1,9.655050278E0,2.092950106E0
8.934181660E-1,-2.569500208E-1,9.651000023E0,2.007000208E0
8.946781660E-1,-2.639999986E-1,9.663000107E0,1.972950101E0
8.959383940E-1,-2.740500271E-1,9.619050026E0,2.050050020E0
8.971983960E-1,-2.710500062E-1,9.660000801E0,2.032950163E0
8.984583960E-1,-2.880000174E-1,9.603000641E0,2.050050020E0
8.997183960E-1,-2.659500241E-1,9.639000893E0,2.055000067E0
9.009783960E-1,-2.620500028E-1,9.598050117E0,2.035950184E0
9.022383960E-1,-2.659500241E-1,9.646050453E0,2.091000080E0
9.034984710E-1,-2.760000229E-1,9.628950119E0,2.040000200E0
9.047584580E-1,-2.860500216E-1,9.595050812E0,2.064000130E0
9.060184580E-1,-2.860500216E-1,9.655050278E0,2.055000067E0
9.072784580E-1,-2.710500062E-1,9.604950905E0,2.042999983E0
9.085384580E-1,-2.950500250E-1,9.616950035E0,2.028000116E0
9.097984580E-1,-3.169500232E-1,9.612000465E0,2.044950008E0
9.110586870E-1,-2.449500114E-1,9.643050194E0,2.020950079E0
9.123186890E-1,-2.520000041E-1,9.580950737E0,2.052000046E0
9.135786890E-1,-2.860500216E-1,9.643050194E0,2.008949995E0
9.148387230E-1,-3.019500077E-1,9.672000885E0,1.984950066E0
9.160987230E-1,-2.760000229E-1,9.658050537E0,2.031000137E0
9.173587980E-1,-3.120000064E-1,9.636000633E0,2.068950176E0
9.186188000E-1,-3.000000119E-1,9.646050453E0,2.064000130E0
9.198788000E-1,-2.980500162E-1,9.646050453E0,2.062050104E0
9.211388000E-1,-2.929500043E-1,9.607050896E0,2.055000067E0
9.223988000E-1,-2.470500171E-1,9.660000801E0,2.078999996E0
9.236588000E-1,-2.689500153E-1,9.651000023E0,2.047950029E0
9.249190090E-1,-3.169500232E-1,9.603000641E0,2.071950197E0
9.261790110E-1,-2.899500132E-1,9.598050117E0,2.071950197E0
9.274390110E-1,-3.169500232E-1,9.634050369E0,2.050050020E0
9.286990110E-1,-3.190500140E-1,9.655050278E0,2.020950079E0
9.299590110E-1,-3.409500122E-1,9.628950119E0,2.052000046E0
9.312190860E-1,-3.049500287E-1,9.643050194E0,2.032950163E0
9.324790880E-1,-3.139500022E-1,9.598050117E0,2.038050175E0
9.337390880E-1,-2.740500271E-1,9.628950119E0,2.050050020E0
9.349990880E-1,-2.230500132E-1,9.664950371E0,2.032950163E0
9.362590880E-1,-2.760000229E-1,9.631050110E0,2.111999989E0
9.375190880E-1,-2.860500216E-1,9.612000465E0,2.031000137E0
9.387793170E-1,-3.409500122E-1,9.655050278E0,2.035950184E0
9.400393190E-1,-2.929500043E-1,9.600000381E0,2.044950008E0
9.412993190E-1,-2.980500162E-1,9.627000809E0,2.052000046E0
9.425593190E-1,-2.710500062E-1,9.592950821E0,2.047950029E0
9.438193190E-1,-3.090000153E-1,9.639000893E0,2.031000137E0
9.450793990E-1,-2.980500162E-1,9.628950119E0,1.999950051E0
9.463394010E-1,-2.980500162E-1,9.598050117E0,2.023950100E0
9.475994010E-1,-2.929500043E-1,9.568950653E0,2.080950022E0
9.488594010E-1,-2.809500098E-1,9.648000717E0,2.062050104E0
9.501194010E-1,-3.049500287E-1,9.639000893E0,2.059950113E0
9.513794010E-1,-2.590500116E-1,9.663000107E0,2.028000116E0
9.526394010E-1,-2.950500250E-1,9.627000809E0,2.047950029E0
9.538996290E-1,-2.659500241E-1,9.568950653E0,2.047950029E0
9.551596120E-1,-2.470500171E-1,9.639000893E0,2.035950184E0
9.564196120E-1,-2.809500098E-1,9.622050285E0,2.011950016E0
9.576796120E-1,-2.639999986E-1,9.610050201E0,2.071950197E0
9.589396120E-1,-2.809500098E-1,9.640950203E0,2.007000208E0
9.601996870E-1,-3.139500022E-1,9.663000107E0,2.062050104E0
9.614596890E-1,-2.740500271E-1,9.628950119E0,2.016000032E0
9.627196890E-1,-2.950500250E-1,9.607050896E0,2.020950079E0
9.639796890E-1,-3.049500287E-1,9.615000725E0,1.972950101E0
9.652396740E-1,-3.120000064E-1,9.670050621E0,2.076000214E0
9.664999030E-1,-2.760000229E-1,9.679050446E0,2.067000151E0
9.677599050E-1,-2.569500208E-1,9.651000023E0,2.055000067E0
9.690196740E-1,-2.809500098E-1,9.655050278E0,2.078999996E0
9.702799030E-1,-2.620500028E-1,9.643050194E0,2.038050175E0
9.715399050E-1,-3.139500022E-1,9.622050285E0,2.047950029E0
9.727999050E-1,-2.880000174E-1,9.679050446E0,2.059950113E0
9.740599800E-1,-2.500500083E-1,9.663000107E0,2.092950106E0
9.753199490E-1,-2.950500250E-1,9.631050110E0,2.064000130E0
9.765799490E-1,-2.350500077E-1,9.631050110E0,2.028000116E0
9.778399490E-1,-2.620500028E-1,9.648000717E0,2.056950092E0
9.790999490E-1,-2.950500250E-1,9.676950455E0,2.044950008E0
9.803601780E-1,-2.980500162E-1,9.634050369E0,2.008949995E0
9.816201800E-1,-3.139500022E-1,9.636000633E0,2.047950029E0
9.828801800E-1,-3.139500022E-1,9.631050110E0,2.074050188E0
9.841401800E-1,-2.620500028E-1,9.624000549E0,2.019000053E0
9.854002040E-1,-2.639999986E-1,9.640950203E0,2.056950092E0
