"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.578042378E1,-1.338750076E1,-6.688125610E1,-9.341250610E1
2.580041682E1,-1.344375038E1,-6.646875000E1,-9.341250610E1
2.582041877E1,-1.336875057E1,-6.656250000E1,-9.388125610E1
2.584041627E1,-1.355625057E1,-6.667500305E1,-9.331875610E1
2.586042338E1,-1.372500038E1,-6.628125000E1,-9.536250305E1
2.588042575E1,-1.342500019E1,-6.626250458E1,-9.446250153E1
2.590042256E1,-1.355625057E1,-6.658125305E1,-9.457500458E1
2.592041444E1,-1.323750019E1,-6.635625458E1,-9.457500458E1
2.594041581E1,-1.351875019E1,-6.586875153E1,-9.365625000E1
2.596041489E1,-1.342500019E1,-6.474375153E1,-9.560625458E1
2.598041105E1,-1.344375038E1,-6.626250458E1,-9.410625458E1
2.600041251E1,-1.340625095E1,-6.575625610E1,-9.423750305E1
2.602041111E1,-1.344375038E1,-6.626250458E1,-9.410625458E1
2.604041768E1,-1.355625057E1,-6.463125610E1,-9.285000610E1
2.606041851E1,-1.338750076E1,-6.545625305E1,-9.399375153E1
2.608041353E1,-1.363125038E1,-6.618750000E1,-9.410625458E1
2.610041657E1,-1.353750038E1,-6.626250458E1,-9.388125610E1
2.612041499E1,-1.357500076E1,-6.526875305E1,-9.468750000E1
2.614042423E1,-1.351875019E1,-6.596250153E1,-9.365625000E1
2.616042397E1,-1.340625095E1,-6.596250153E1,-9.468750000E1
2.618042106E1,-1.351875019E1,-6.596250153E1,-9.423750305E1
2.620042582E1,-1.355625057E1,-6.667500305E1,-9.410625458E1
2.622042578E1,-1.400625038E1,-6.598125458E1,-9.410625458E1
2.624042091E1,-1.389375019E1,-6.556875610E1,-9.354375458E1
2.626042842E1,-1.351875019E1,-6.586875153E1,-9.399375153E1
2.628043008E1,-1.372500038E1,-6.607500458E1,-9.376875305E1
2.630042177E1,-1.338750076E1,-6.556875610E1,-9.618750763E1
2.632042900E1,-1.355625057E1,-6.463125610E1,-9.262500000E1
2.634042530E1,-1.351875019E1,-6.618750000E1,-9.480000305E1
2.636041898E1,-1.355625057E1,-6.658125305E1,-9.410625458E1
2.638042077E1,-1.344375038E1,-6.646875000E1,-9.399375153E1
2.640041676E1,-1.350000095E1,-6.555000305E1,-9.341250610E1
2.642042571E1,-1.363125038E1,-6.637500000E1,-9.399375153E1
2.644042379E1,-1.361250019E1,-6.586875153E1,-9.410625458E1
2.646041813E1,-1.342500019E1,-6.586875153E1,-9.388125610E1
2.648042126E1,-1.336875057E1,-6.656250000E1,-9.410625458E1
2.650042128E1,-1.342500019E1,-6.616875458E1,-9.388125610E1
2.652041739E1,-1.340625095E1,-6.596250153E1,-9.480000305E1
2.654042178E1,-1.351875019E1,-6.566250610E1,-9.331875610E1
2.656041988E1,-1.378125095E1,-6.547500610E1,-9.444375610E1
2.658041350E1,-1.363125038E1,-6.616875458E1,-9.376875305E1
2.660042236E1,-1.344375038E1,-6.648750305E1,-9.433125305E1
2.662041918E1,-1.351875019E1,-6.586875153E1,-9.457500458E1
2.664042525E1,-1.359375095E1,-6.556875610E1,-9.376875305E1
2.666042601E1,-1.353750038E1,-6.463125610E1,-9.457500458E1
2.668042233E1,-1.361250019E1,-6.607500458E1,-9.444375610E1
2.670042624E1,-1.342500019E1,-6.586875153E1,-9.388125610E1
2.672042403E1,-1.351875019E1,-6.596250153E1,-9.433125305E1
2.674041768E1,-1.329375076E1,-6.564375305E1,-9.433125305E1
2.676042161E1,-1.372500038E1,-6.455625153E1,-9.526875305E1
2.678041969E1,-1.359375095E1,-6.586875153E1,-9.457500458E1
2.680041584E1,-1.353750038E1,-6.607500458E1,-9.365625000E1
2.682041976E1,-1.342500019E1,-6.607500458E1,-9.433125305E1
2.684041862E1,-1.336875057E1,-6.656250000E1,-9.388125610E1
2.686041402E1,-1.351875019E1,-6.423750305E1,-9.515625000E1
2.688041847E1,-1.372500038E1,-6.618750000E1,-9.444375610E1
2.690041525E1,-1.333125019E1,-6.626250458E1,-9.399375153E1
2.692042082E1,-1.355625057E1,-6.658125305E1,-9.457500458E1
2.694042670E1,-1.336875057E1,-6.656250000E1,-9.388125610E1
2.696042307E1,-1.366875076E1,-6.483750153E1,-9.307500458E1
2.698042706E1,-1.374375057E1,-6.669375610E1,-9.421875000E1
2.700042597E1,-1.351875019E1,-6.586875153E1,-9.423750305E1
2.702041928E1,-1.346250057E1,-6.678750610E1,-9.457500458E1
2.704042137E1,-1.366875076E1,-6.526875305E1,-9.423750305E1
2.706041923E1,-1.357500076E1,-6.545625305E1,-9.491250610E1
2.708041313E1,-1.340625095E1,-6.575625610E1,-9.399375153E1
2.710041587E1,-1.361250019E1,-6.607500458E1,-9.365625000E1
2.712041571E1,-1.323750019E1,-6.615000153E1,-9.341250610E1
2.714041151E1,-1.333125019E1,-6.626250458E1,-9.388125610E1
2.716041591E1,-1.329375076E1,-6.534375000E1,-9.307500458E1
2.718041368E1,-1.333125019E1,-6.605625153E1,-9.376875305E1
2.720041881E1,-1.348125076E1,-6.525000000E1,-9.399375153E1
2.722041882E1,-1.335000038E1,-6.646875000E1,-9.399375153E1
2.724041503E1,-1.346250057E1,-6.667500305E1,-9.365625000E1
2.726041917E1,-1.355625057E1,-6.648750305E1,-9.399375153E1
2.728042005E1,-1.361250019E1,-6.586875153E1,-9.433125305E1
2.730041677E1,-1.336875057E1,-6.656250000E1,-9.365625000E1
2.732042089E1,-1.353750038E1,-6.637500000E1,-9.421875000E1
2.734042093E1,-1.331250095E1,-6.596250153E1,-9.480000305E1
2.736041439E1,-1.353750038E1,-6.628125000E1,-9.480000305E1
2.738041644E1,-1.342500019E1,-6.596250153E1,-9.433125305E1
2.740041420E1,-1.331250095E1,-6.585000610E1,-9.376875305E1
2.742042618E1,-1.333125019E1,-6.626250458E1,-9.410625458E1
2.744041540E1,-1.355625057E1,-6.495000458E1,-9.376875305E1
2.746041392E1,-1.335000038E1,-6.646875000E1,-9.410625458E1
2.748042048E1,-1.346250057E1,-6.656250000E1,-9.331875610E1
2.750041961E1,-1.355625057E1,-6.656250000E1,-9.285000610E1
2.752041978E1,-1.359375095E1,-6.577500153E1,-9.399375153E1
2.754041234E1,-1.321875095E1,-6.453750610E1,-9.594375610E1
2.756041237E1,-1.361250019E1,-6.607500458E1,-9.410625458E1
2.758041020E1,-1.340625095E1,-6.555000305E1,-9.365625000E1
2.760041571E1,-1.353750038E1,-6.616875458E1,-9.399375153E1
2.762041615E1,-1.350000095E1,-6.575625610E1,-9.433125305E1
2.764041285E1,-1.344375038E1,-6.648750305E1,-9.433125305E1
2.766041549E1,-1.342500019E1,-6.616875458E1,-9.468750000E1
2.768041350E1,-1.350000095E1,-6.575625610E1,-9.433125305E1
2.770042356E1,-1.350000095E1,-6.566250610E1,-9.433125305E1
2.772042280E1,-1.363125038E1,-6.637500000E1,-9.354375458E1
2.774041931E1,-1.344375038E1,-6.474375153E1,-9.446250153E1
2.776042398E1,-1.348125076E1,-6.350625229E1,-9.251250458E1
2.778042320E1,-1.351875019E1,-6.586875153E1,-9.423750305E1
2.780041859E1,-1.344375038E1,-6.472500610E1,-9.354375458E1
2.782042036E1,-1.348125076E1,-6.534375000E1,-9.433125305E1
2.784041847E1,-1.348125076E1,-6.556875610E1,-9.446250153E1
2.786041199E1,-1.387500095E1,-6.558750153E1,-9.421875000E1
2.788041418E1,-1.372500038E1,-6.607500458E1,-9.421875000E1
2.790041411E1,-1.351875019E1,-6.586875153E1,-9.468750000E1
2.792041054E1,-1.342500019E1,-6.616875458E1,-9.410625458E1
2.794041431E1,-1.374375057E1,-6.669375610E1,-9.399375153E1
2.796041345E1,-1.336875057E1,-6.525000000E1,-9.515625000E1
2.798041919E1,-1.402500057E1,-6.498750305E1,-9.549375153E1
2.800041871E1,-1.357500076E1,-6.536250305E1,-9.423750305E1
2.802041394E1,-1.387500095E1,-6.536250305E1,-9.365625000E1
2.804042377E1,-1.344375038E1,-6.658125305E1,-9.444375610E1
2.806042289E1,-1.340625095E1,-6.555000305E1,-9.376875305E1
2.808041779E1,-1.338750076E1,-6.523125458E1,-9.399375153E1
2.810042166E1,-1.333125019E1,-6.605625153E1,-9.399375153E1
2.812041855E1,-1.344375038E1,-6.626250458E1,-9.399375153E1
2.814042593E1,-1.359375095E1,-6.556875610E1,-9.410625458E1
2.816042478E1,-1.372500038E1,-6.607500458E1,-9.421875000E1
2.818041984E1,-1.350000095E1,-6.575625610E1,-9.433125305E1
2.820042311E1,-1.346250057E1,-6.678750610E1,-9.399375153E1
2.822042360E1,-1.370625019E1,-6.586875153E1,-9.399375153E1
2.824041944E1,-1.387500095E1,-6.547500610E1,-9.457500458E1
2.826042336E1,-1.385625076E1,-6.547500610E1,-9.549375153E1
2.828042113E1,-1.380000019E1,-6.588750458E1,-9.421875000E1
2.830042026E1,-1.370625019E1,-6.598125458E1,-9.399375153E1
2.832041000E1,-1.361250019E1,-6.618750000E1,-9.421875000E1
2.834041486E1,-1.383750057E1,-6.628125000E1,-9.341250610E1
2.836041844E1,-1.411875057E1,-6.630000305E1,-9.433125305E1
2.838042174E1,-1.359375095E1,-6.566250610E1,-9.354375458E1
2.840041974E1,-1.391250038E1,-6.609375000E1,-9.444375610E1
2.842041451E1,-1.372500038E1,-6.596250153E1,-9.365625000E1
2.844041634E1,-1.370625019E1,-6.588750458E1,-9.444375610E1
2.846041357E1,-1.387500095E1,-6.526875305E1,-9.341250610E1
2.848042282E1,-1.350000095E1,-6.566250610E1,-9.399375153E1
2.850042494E1,-1.389375019E1,-6.588750458E1,-9.410625458E1
2.852042031E1,-1.361250019E1,-6.596250153E1,-9.423750305E1
2.854042414E1,-1.400625038E1,-6.598125458E1,-9.468750000E1
2.856042275E1,-1.370625019E1,-6.598125458E1,-9.399375153E1
2.858041835E1,-1.378125095E1,-6.547500610E1,-9.433125305E1
2.860042041E1,-1.374375057E1,-6.485625458E1,-9.410625458E1
2.862041750E1,-1.370625019E1,-6.577500153E1,-9.421875000E1
2.864042254E1,-1.357500076E1,-6.504375458E1,-9.376875305E1
2.866042262E1,-1.363125038E1,-6.444375610E1,-9.341250610E1
2.868042002E1,-1.387500095E1,-6.699375153E1,-9.376875305E1
2.870041395E1,-1.365000057E1,-6.658125305E1,-9.410625458E1
2.872041596E1,-1.374375057E1,-6.658125305E1,-9.399375153E1
2.874041426E1,-1.363125038E1,-6.648750305E1,-9.421875000E1
2.876041886E1,-1.381875038E1,-6.598125458E1,-9.433125305E1
2.878041810E1,-1.393125057E1,-6.650625610E1,-9.352500153E1
2.880041532E1,-1.357500076E1,-6.525000000E1,-9.354375458E1
2.882041884E1,-1.355625057E1,-6.658125305E1,-9.376875305E1
2.884041855E1,-1.372500038E1,-6.628125000E1,-9.410625458E1
2.886041522E1,-1.342500019E1,-6.596250153E1,-9.410625458E1
2.888041866E1,-1.370625019E1,-6.403125000E1,-9.296250153E1
2.890041754E1,-1.368750095E1,-6.556875610E1,-9.376875305E1
2.892041322E1,-1.389375019E1,-6.577500153E1,-9.433125305E1
2.894041463E1,-1.361250019E1,-6.596250153E1,-9.444375610E1
2.896041371E1,-1.383750057E1,-6.628125000E1,-9.399375153E1
2.898041838E1,-1.372500038E1,-6.607500458E1,-9.421875000E1
2.900041989E1,-1.363125038E1,-6.637500000E1,-9.480000305E1
2.902041680E1,-1.374375057E1,-6.496875000E1,-9.423750305E1
2.904042180E1,-1.370625019E1,-6.586875153E1,-9.399375153E1
2.906042111E1,-1.363125038E1,-6.637500000E1,-9.376875305E1
2.908041520E1,-1.410000038E1,-6.588750458E1,-9.376875305E1
2.910041727E1,-1.340625095E1,-6.555000305E1,-9.331875610E1
2.912041524E1,-1.381875038E1,-6.586875153E1,-9.331875610E1
2.914042740E1,-1.365000057E1,-6.495000458E1,-9.423750305E1
2.916041687E1,-1.385625076E1,-6.474375153E1,-9.331875610E1
2.918041560E1,-1.385625076E1,-6.485625458E1,-9.341250610E1
2.920042175E1,-1.363125038E1,-6.453750610E1,-9.388125610E1
2.922042098E1,-1.393125057E1,-6.455625153E1,-9.376875305E1
2.924041601E1,-1.385625076E1,-6.496875000E1,-9.365625000E1
2.926042028E1,-1.376250076E1,-6.526875305E1,-9.444375610E1
2.928041843E1,-1.387500095E1,-6.363750076E1,-9.331875610E1
2.930041460E1,-1.383750057E1,-6.485625458E1,-9.480000305E1
2.932041950E1,-1.370625019E1,-6.577500153E1,-9.433125305E1
2.934041883E1,-1.374375057E1,-6.485625458E1,-9.376875305E1
2.936041504E1,-1.381875038E1,-6.435000610E1,-9.423750305E1
2.938041721E1,-1.372500038E1,-6.618750000E1,-9.421875000E1
2.940042019E1,-1.333125019E1,-6.453750610E1,-9.423750305E1
2.942041287E1,-1.353750038E1,-6.463125610E1,-9.365625000E1
2.944041940E1,-1.368750095E1,-6.536250305E1,-9.433125305E1
2.946042490E1,-1.340625095E1,-6.566250610E1,-9.446250153E1
2.948042884E1,-1.363125038E1,-6.648750305E1,-9.421875000E1
2.950042779E1,-1.351875019E1,-6.575625610E1,-9.341250610E1
2.952042271E1,-1.353750038E1,-6.616875458E1,-9.399375153E1
2.954042352E1,-1.370625019E1,-6.566250610E1,-9.399375153E1
2.956042004E1,-1.353750038E1,-6.616875458E1,-9.433125305E1
2.958041442E1,-1.378125095E1,-6.556875610E1,-9.399375153E1
2.960041927E1,-1.361250019E1,-6.575625610E1,-9.273750305E1
2.962041806E1,-1.370625019E1,-6.577500153E1,-9.444375610E1
2.964041369E1,-1.374375057E1,-6.648750305E1,-9.365625000E1
2.966041708E1,-1.359375095E1,-6.556875610E1,-9.410625458E1
2.968041556E1,-1.353750038E1,-6.453750610E1,-9.423750305E1
2.970042022E1,-1.331250095E1,-6.575625610E1,-9.399375153E1
2.972042376E1,-1.350000095E1,-6.566250610E1,-9.354375458E1
2.974042504E1,-1.336875057E1,-6.504375458E1,-9.365625000E1
2.976041816E1,-1.338750076E1,-6.534375000E1,-9.354375458E1
2.978041871E1,-1.359375095E1,-6.566250610E1,-9.410625458E1
2.980041511E1,-1.346250057E1,-6.493125153E1,-9.318750000E1
2.982041954E1,-1.351875019E1,-6.596250153E1,-9.365625000E1
2.984041904E1,-1.368750095E1,-6.556875610E1,-9.433125305E1
2.986041252E1,-1.344375038E1,-6.463125610E1,-9.376875305E1
2.988041529E1,-1.370625019E1,-6.598125458E1,-9.410625458E1
2.990041476E1,-1.385625076E1,-6.506250000E1,-9.410625458E1
2.992041016E1,-1.366875076E1,-6.504375458E1,-9.376875305E1
2.994041407E1,-1.344375038E1,-6.483750153E1,-9.446250153E1
2.994041407E1,-1.682381348E3,-1.501875000E2,-8.396250153E1
2.996041840E1,-1.355625057E1,-6.515625000E1,-9.457500458E1
2.998042936E1,-1.342500019E1,-6.596250153E1,-9.423750305E1
3.000044981E1,-1.353750038E1,-6.626250458E1,-9.354375458E1
3.002048302E1,-1.346250057E1,-6.688125610E1,-9.376875305E1
3.004051513E1,-1.325625038E1,-6.624375153E1,-9.318750000E1
3.006054014E1,-1.336875057E1,-6.493125153E1,-9.399375153E1
3.008055326E1,-1.342500019E1,-6.453750610E1,-9.468750000E1
3.010056348E1,-1.357500076E1,-6.525000000E1,-9.354375458E1
3.012057651E1,-1.338750076E1,-6.523125458E1,-9.410625458E1
3.014057899E1,-1.327500057E1,-6.523125458E1,-9.468750000E1
3.016057579E1,-1.342500019E1,-6.586875153E1,-9.354375458E1
3.018057893E1,-1.359375095E1,-6.577500153E1,-9.423750305E1
3.020057601E1,-1.344375038E1,-6.463125610E1,-9.399375153E1
3.022056877E1,-1.342500019E1,-6.596250153E1,-9.423750305E1
3.024056812E1,-1.312500095E1,-6.573750305E1,-9.399375153E1
3.026056282E1,-1.357500076E1,-6.515625000E1,-9.318750000E1
3.028055366E1,-1.366875076E1,-6.495000458E1,-9.318750000E1
3.030056091E1,-1.374375057E1,-6.465000153E1,-9.388125610E1
3.032056868E1,-1.355625057E1,-6.474375153E1,-9.376875305E1
3.034055931E1,-1.372500038E1,-6.607500458E1,-9.410625458E1
3.036055890E1,-1.340625095E1,-6.564375305E1,-9.354375458E1
3.038055286E1,-1.396875095E1,-6.375000381E1,-9.515625000E1
3.040055687E1,-1.383750057E1,-6.476250458E1,-9.388125610E1
3.042055519E1,-1.376250076E1,-6.680625153E1,-9.410625458E1
3.044054938E1,-1.353750038E1,-6.616875458E1,-9.399375153E1
3.046055238E1,-1.359375095E1,-6.556875610E1,-9.423750305E1
3.048055289E1,-1.368750095E1,-6.556875610E1,-9.354375458E1
3.050054899E1,-1.372500038E1,-6.607500458E1,-9.421875000E1
3.052055341E1,-1.363125038E1,-6.616875458E1,-9.365625000E1
3.054055074E1,-1.381875038E1,-6.598125458E1,-9.399375153E1
3.056054969E1,-1.387500095E1,-6.547500610E1,-9.502500153E1
3.058054046E1,-1.370625019E1,-6.598125458E1,-9.410625458E1
3.060054611E1,-1.378125095E1,-6.556875610E1,-9.388125610E1
3.062055063E1,-1.376250076E1,-6.515625000E1,-9.296250153E1
3.064055366E1,-1.348125076E1,-6.534375000E1,-9.399375153E1
3.066055220E1,-1.359375095E1,-6.566250610E1,-9.376875305E1
3.068054660E1,-1.355625057E1,-6.331875229E1,-9.526875305E1
3.070054917E1,-1.387500095E1,-6.515625000E1,-9.365625000E1
3.072054640E1,-1.355625057E1,-6.648750305E1,-9.399375153E1
3.074055563E1,-1.368750095E1,-6.556875610E1,-9.376875305E1
3.076055642E1,-1.338750076E1,-6.513750458E1,-9.331875610E1
3.078055180E1,-1.363125038E1,-6.496875000E1,-9.515625000E1
3.080055532E1,-1.376250076E1,-6.526875305E1,-9.376875305E1
3.082055414E1,-1.357500076E1,-6.515625000E1,-9.354375458E1
3.084054917E1,-1.359375095E1,-6.566250610E1,-9.433125305E1
3.086055046E1,-1.361250019E1,-6.586875153E1,-9.423750305E1
3.088055343E1,-1.430625057E1,-6.457500458E1,-9.457500458E1
3.090055262E1,-1.381875038E1,-6.444375610E1,-9.410625458E1
3.092054396E1,-1.361250019E1,-6.618750000E1,-9.421875000E1
3.094054318E1,-1.351875019E1,-6.586875153E1,-9.457500458E1
3.096055044E1,-1.370625019E1,-6.577500153E1,-9.421875000E1
3.098055237E1,-1.359375095E1,-6.577500153E1,-9.399375153E1
3.100054972E1,-1.385625076E1,-6.658125305E1,-9.376875305E1
3.102055350E1,-1.359375095E1,-6.556875610E1,-9.388125610E1
3.104055166E1,-1.351875019E1,-6.596250153E1,-9.376875305E1
3.106054748E1,-1.353750038E1,-6.607500458E1,-9.365625000E1
3.108055028E1,-1.361250019E1,-6.596250153E1,-9.388125610E1
3.110055028E1,-1.342500019E1,-6.453750610E1,-9.538125610E1
3.112054586E1,-1.353750038E1,-6.605625153E1,-9.331875610E1
3.114054981E1,-1.381875038E1,-6.618750000E1,-9.388125610E1
3.116054866E1,-1.353750038E1,-6.607500458E1,-9.376875305E1
3.118055438E1,-1.381875038E1,-6.609375000E1,-9.480000305E1
3.120055392E1,-1.393125057E1,-6.455625153E1,-9.399375153E1
3.122055035E1,-1.389375019E1,-6.556875610E1,-9.331875610E1
3.124055348E1,-1.348125076E1,-6.556875610E1,-9.433125305E1
3.126055338E1,-1.378125095E1,-6.558750153E1,-9.513750458E1
3.128054941E1,-1.372500038E1,-6.444375610E1,-9.423750305E1
3.130055356E1,-1.398750019E1,-6.414375305E1,-9.457500458E1
3.132055300E1,-1.443750095E1,-6.346875381E1,-9.480000305E1
3.134055115E1,-1.430625057E1,-6.448125458E1,-9.536250305E1
3.136054240E1,-1.455000019E1,-6.571875000E1,-9.594375610E1
3.138054457E1,-1.438125038E1,-6.459375000E1,-9.594375610E1
3.140053933E1,-1.462500095E1,-6.511875153E1,-9.525000000E1
3.142054457E1,-1.486875057E1,-6.420000458E1,-9.536250305E1
3.144054477E1,-1.492500019E1,-6.523125458E1,-9.560625458E1
3.146055191E1,-1.498125076E1,-6.472500610E1,-9.560625458E1
3.148055594E1,-1.516875076E1,-6.463125610E1,-9.605625153E1
3.150055071E1,-1.531875038E1,-6.382500076E1,-9.697500610E1
3.152055361E1,-1.505625057E1,-6.421875000E1,-9.605625153E1
3.154055452E1,-1.530000019E1,-6.361875153E1,-9.697500610E1
3.156054909E1,-1.531875038E1,-6.393750381E1,-9.673125458E1
3.158055342E1,-1.563750076E1,-6.425625610E1,-9.650625610E1
3.160055226E1,-1.606875038E1,-6.356250381E1,-9.742500305E1
3.162054751E1,-1.608750153E1,-6.376875305E1,-9.720000458E1
3.164055060E1,-1.623750114E1,-6.305625153E1,-9.776250458E1
3.166055259E1,-1.606875038E1,-6.335625076E1,-9.766875458E1
3.168055016E1,-1.650000000E1,-6.256875229E1,-9.766875458E1
3.170055254E1,-1.629375076E1,-6.213750076E1,-9.673125458E1
3.172055450E1,-1.633125114E1,-6.286875153E1,-9.742500305E1
3.174054734E1,-1.668750000E1,-6.236250305E1,-9.766875458E1
3.176054888E1,-1.685625076E1,-6.185625076E1,-9.742500305E1
3.178054617E1,-1.685625076E1,-6.196875381E1,-9.731250763E1
3.180054996E1,-1.704375076E1,-6.198750305E1,-9.823125458E1
3.182055372E1,-1.719375038E1,-6.279375076E1,-9.845625305E1
3.184054717E1,-1.740000153E1,-6.311250305E1,-9.787500763E1
3.186054965E1,-1.771875000E1,-6.202500153E1,-9.948750305E1
3.188054694E1,-1.790625000E1,-6.181875229E1,-9.937500763E1
3.190055461E1,-1.768125153E1,-6.140625381E1,-9.926250458E1
3.192055645E1,-1.818750000E1,-6.153750229E1,-9.913125610E1
3.194055334E1,-1.807500076E1,-6.142500305E1,-9.948750305E1
3.196055607E1,-1.850625038E1,-6.022500229E1,-9.890625763E1
3.198055960E1,-1.848750114E1,-6.022500229E1,-1.001812515E2
3.200055944E1,-1.865625000E1,-6.125625229E1,-9.937500763E1
3.202054848E1,-1.873125076E1,-6.114375305E1,-9.982500458E1
3.204054970E1,-1.925625038E1,-6.178125381E1,-9.971250153E1
3.206054614E1,-1.983750153E1,-6.018750381E1,-1.002750015E2
3.208055070E1,-1.974375153E1,-6.018750381E1,-1.005187531E2
3.210055022E1,-1.968750000E1,-6.090000153E1,-1.001625061E2
3.212054481E1,-1.993125153E1,-5.977500153E1,-9.948750305E1
3.214054731E1,-2.019375038E1,-5.949375153E1,-1.010812531E2
3.216054693E1,-2.038125038E1,-5.960625076E1,-1.009687576E2
3.218055226E1,-2.051250076E1,-6.022500229E1,-1.011937561E2
3.220055348E1,-2.068125153E1,-5.983125305E1,-1.015312576E2
3.222055096E1,-2.083125114E1,-5.923125076E1,-1.021125031E2
3.224055600E1,-2.118750000E1,-6.005625153E1,-1.016437531E2
3.226055575E1,-2.116875076E1,-5.955000305E1,-1.016625061E2
3.228054917E1,-2.126250076E1,-5.986875153E1,-1.016437531E2
3.230055144E1,-2.133750153E1,-5.925000381E1,-1.018875046E2
3.232055388E1,-2.191875076E1,-5.928750229E1,-1.016437531E2
3.234055266E1,-2.143125153E1,-5.936250305E1,-1.024687576E2
3.236054419E1,-2.190000153E1,-5.896875381E1,-1.021125031E2
3.238054465E1,-2.193750000E1,-5.968125153E1,-1.026750031E2
3.240054120E1,-2.210625076E1,-5.908125305E1,-1.022250061E2
3.242054854E1,-2.223750114E1,-5.786250305E1,-1.011937561E2
3.244054601E1,-2.240625000E1,-5.919375229E1,-1.019812546E2
3.246055130E1,-2.259375000E1,-5.778750229E1,-1.028062515E2
3.248055318E1,-2.289375114E1,-5.758125305E1,-1.023375015E2
3.250055223E1,-2.300625038E1,-5.821875381E1,-1.027875061E2
3.252054534E1,-2.283750153E1,-5.698125076E1,-1.039500046E2
3.254054700E1,-2.296875000E1,-5.913750076E1,-1.032562561E2
3.256054433E1,-2.281875038E1,-5.831250381E1,-1.031437531E2
3.258054785E1,-2.319375038E1,-5.812500381E1,-1.034812546E2
3.260055283E1,-2.340000153E1,-5.823750305E1,-1.031437531E2
3.262054678E1,-2.353125000E1,-5.885625076E1,-1.034812546E2
3.264055126E1,-2.336250114E1,-5.763750076E1,-1.038375015E2
3.266054878E1,-2.407500076E1,-5.838750076E1,-1.037062531E2
3.268055532E1,-2.364375114E1,-5.754375076E1,-1.037062531E2
3.270055671E1,-2.407500076E1,-5.838750076E1,-1.037062531E2
3.272055351E1,-2.407500076E1,-5.827500153E1,-1.045125046E2
3.274055596E1,-2.411250114E1,-5.724375153E1,-1.035937576E2
3.276055476E1,-2.403750038E1,-5.581875229E1,-1.031437531E2
3.278054856E1,-2.463750076E1,-5.769375229E1,-1.034625015E2
3.280055079E1,-2.448750114E1,-5.686875153E1,-1.042875061E2
3.282055344E1,-2.458125114E1,-5.686875153E1,-1.039312515E2
3.284054903E1,-2.450625038E1,-5.737500381E1,-1.043812561E2
3.286055266E1,-2.445000076E1,-5.604375076E1,-1.027875061E2
3.288055164E1,-2.456250191E1,-5.677500153E1,-1.040437546E2
3.290054460E1,-2.469375038E1,-5.718750381E1,-1.045125046E2
3.292055210E1,-2.484375191E1,-5.801250076E1,-1.039312515E2
3.294054812E1,-2.473125076E1,-5.626875305E1,-1.044000015E2
3.296055899E1,-2.523750114E1,-5.649375153E1,-1.042875061E2
3.298054741E1,-2.501250076E1,-5.761875153E1,-1.042875061E2
3.300054577E1,-2.512500191E1,-5.628750229E1,-1.040437546E2
3.302055134E1,-2.508750153E1,-5.720625305E1,-1.048500061E2
3.304055205E1,-2.538750076E1,-5.600625229E1,-1.053187561E2
